,ItemSlot,Category,ItemCode,Item
422,MISC,SCROLL,CIRCLE06,SIXTH_CIRCLE_OF_ZERTHIMON
423,MISC,SCROLL,SCTRAP,SUSPICIOUS_SEALED_SCROLL
424,MISC,SCROLL,CIRCLE03,THIRD_CIRCLE_OF_ZERTHIMON
425,MISC,SCROLL,TOMBPLAN,TOMB_PLANS
426,MISC,TATTOO,ANTAT,ANARCHIST_TATTOO
427,MISC,TATTOO,TTRZANG,RAZOR_ANGEL_INK
428,MISC,TATTOO,TTACCURA,TATTOO_OF_ACCURACY
429,MISC,TATTOO,TTDEX1,TATTOO_OF_ACTION
430,MISC,TATTOO,TTANNAH1,TATTOO_OF_ANNAH
431,MISC,TATTOO,TTAVERN,TATTOO_OF_AVERNUS
432,MISC,TATTOO,TTBLOODL,TATTOO_OF_BLOODLETTING
433,MISC,TATTOO,TTDEATHI,TATTOO_OF_DEATH_IN_LIFE
434,MISC,TATTOO,TTDV,TATTOO_OF_DEVOURING_VERMIN
435,MISC,TATTOO,TTDESANN,TATTOO_OF_DREAMS_OF_ES_ANNON
436,MISC,TATTOO,TTMAXHP1,TATTOO_OF_ENDURING
437,MISC,TATTOO,TTGESANN,TATTOO_OF_GRAVES_OF_ES_ANNON
438,MISC,TATTOO,TTDEX2,TATTOO_OF_GREATER_ACTION
439,MISC,TATTOO,TTMAXHP2,TATTOO_OF_GREATER_ENDURING
440,MISC,TATTOO,TTCON2,TATTOO_OF_GREATER_HEALTH
441,MISC,TATTOO,TTSTR2,TATTOO_OF_GREATER_MIGHT
442,MISC,TATTOO,TTCHR2,TATTOO_OF_GREATER_PRESENCE
443,MISC,TATTOO,TTAC2,TATTOO_OF_GREATER_WARDING
444,MISC,TATTOO,TTGROSUK,TATTOO_OF_GROSUK_S_DEMISE
445,MISC,TATTOO,TTCON1,TATTOO_OF_HEALTH
446,MISC,TATTOO,TTIGNUS1,TATTOO_OF_IGNUS
447,MISC,TATTOO,TTINT1,TATTOO_OF_INSIGHT
448,MISC,TATTOO,TTJUSTI,TATTOO_OF_JUSTICE_S_EYE
449,MISC,TATTOO,TTCUBED,TATTOO_OF_LOGIK_CUBED
450,MISC,TATTOO,TTSTR1,TATTOO_OF_MIGHT
451,MISC,TATTOO,TTCHR1,TATTOO_OF_PRESENCE
452,MISC,TATTOO,TTRAVEL,TATTOO_OF_RAVEL
453,MISC,TATTOO,TTRKISS,TATTOO_OF_RAVEL_S_KISS
454,MISC,TATTOO,TTINT2,TATTOO_OF_REVELATION
455,MISC,TATTOO,TTSGRACE,TATTOO_OF_SAVING_GRACE
456,MISC,TATTOO,TTSEBAST,TATTOO_OF_SEBASTION_S_END
457,MISC,TATTOO,TTSENS1,TATTOO_OF_SENSATION
458,MISC,TATTOO,TTSILENT,TATTOO_OF_SILENT_COINS
459,MISC,TATTOO,TTSPITE,TATTOO_OF_SPITE
460,MISC,TATTOO,TTTENSHA,TATTOO_OF_TENEMENT_SHADOWS
461,MISC,TATTOO,TTMAGE1,TATTOO_OF_THE_ART
462,MISC,TATTOO,TTBETRYR,TATTOO_OF_THE_BETRAYER
463,MISC,TATTOO,TTBBCALL,TATTOO_OF_THE_BLACK_BARBED_CALL
464,MISC,TATTOO,TTBBMAZE,TATTOO_OF_THE_BLACK_BARBED_MAZE
465,MISC,TATTOO,TTBONESI,TATTOO_OF_THE_BONESINGER
466,MISC,TATTOO,TTCUTPUR,TATTOO_OF_THE_CUTPURSE
467,MISC,TATTOO,TTDECEIV,TATTOO_OF_THE_DECEIVER
468,MISC,TATTOO,TTJOIN,TATTOO_OF_THE_JOINING
469,MISC,TATTOO,TTLOSTIN,TATTOO_OF_THE_LOST_INCARNATION
470,MISC,TATTOO,TTMAGE2,TATTOO_OF_THE_MAGI
471,MISC,TATTOO,TTTHF2,TATTOO_OF_THE_MASTER_THIEF
472,MISC,TATTOO,TTREDEEM,TATTOO_OF_THE_REDEEMER
473,MISC,TATTOO,TTRESDED,TATTOO_OF_THE_RESTLESS_DEAD
474,MISC,TATTOO,TTSENS2,TATTOO_OF_THE_SENSATES
475,MISC,TATTOO,TTSHADOW,TATTOO_OF_THE_SHADOWS
476,MISC,TATTOO,TTSHATLO,TATTOO_OF_THE_SHATTERED_LOCK
477,MISC,TATTOO,TTSILVER,TATTOO_OF_THE_SILVER_TONGUE
478,MISC,TATTOO,TTMORTE1,TATTOO_OF_THE_SKULL
479,MISC,TATTOO,TTWIS2,TATTOO_OF_THE_SOUL
480,MISC,TATTOO,TTSOURCE,TATTOO_OF_THE_SOURCE
481,MISC,TATTOO,TTWIS1,TATTOO_OF_THE_SPIRIT
482,MISC,TATTOO,TTFGHTR2,TATTOO_OF_THE_SUPREME_WARRIOR
483,MISC,TATTOO,TTTW,TATTOO_OF_THE_TALE_WEAVER
484,MISC,TATTOO,TTTHF1,TATTOO_OF_THE_THIEF
485,MISC,TATTOO,TTUCIRC,TATTOO_OF_THE_UNBROKEN_CIRCLE
486,MISC,TATTOO,TTFGHTR1,TATTOO_OF_THE_WARRIOR
487,MISC,TATTOO,TTWEEP,TATTOO_OF_THE_WEEPING_STONES
488,MISC,TATTOO,TTTRIST,TATTOO_OF_TRIST_S_SAVIOR
489,MISC,TATTOO,TTAC1,TATTOO_OF_WARDING
490,MISC,TATTOO,TTWASTIN,TATTOO_OF_WASTING_DARKNESS
491,MISC,TATTOO,KYNAME,THE_NUMBER_OF_KU_U_YIN
492,RING,RING,ADRING2,ADAHN_S_RING
493,RING,RING,ADRING,ADAHN_S_RING_1
494,RING,RING,AEGIS,AEGIS_OF_TORMENT
495,RING,RING,BRORING,BRONZE_RING
496,RING,RING,ARKRING,CANDLESTICK
497,RING,RING,DWEDRING,DEIONARRA_S_WEDDING_RING
498,RING,RING,DSUPRING,DEIONARRA_S_WEDDING_RING_1
499,RING,RING,RING04,DISPLACER_RING
500,RING,RING,RING01,GEHRAISE_S_RING
501,RING,RING,GOLRING,GOLD_RING
502,RING,RING,JRING,MEMPA_S_BITING_RING
503,RING,RING,NTOKEN,NEGATIVE_TOKEN
504,RING,RING,NO_CURSE,NO_NAME
505,RING,RING,MORTEP,NO_NAME_1
506,RING,RING,IMHOLDCR,NO_NAME_2
507,RING,RING,IMDEATH,NO_NAME_3
508,RING,RING,RINGAI,RING_OF_ALMOST_INVISIBILITY
509,RING,RING,METEOR,RING_OF_FALLEN_STARS
510,RING,RING,WRING,RING_OF_THEX
511,RING,RING,RING03,RING_OF_THE_TRAVELER
512,RING,RING,ZERO,RING_ZERO
513,RING,RING,THIEF2,SERPENT_RING
514,RING,RING,SILRING,SILVER_RING
515,RING,RING,RING02,TWISTED_RING
516,WEAPON,AXE,PAX,ANTLER_AXE
517,WEAPON,AXE,AXASC,ASCENSION
518,WEAPON,AXE,CFAXE,AXE_OF_CELESTIAL_FIRE
519,WEAPON,AXE,JESTER,AXE_OF_THE_JESTER
520,WEAPON,AXE,GODAXE,BATTLE_AXE
521,WEAPON,AXE,AX,BATTLE_AXE_1
522,WEAPON,AXE,AXQUAL,BATTLE_AXE_OF_QUALITY
523,WEAPON,AXE,BSIDER,BLINDSIDER
524,WEAPON,AXE,BUTCHER,BUTCHERER_OF_INNOCENTS
525,WEAPON,AXE,AX2,CRESCENT_HATCHET
526,WEAPON,AXE,EVISCERA,DAGGER
527,WEAPON,AXE,OBLIVION,EDGE_OF_OBLIVION
528,WEAPON,AXE,AXMAG,ENCHANTED_BATTLE_AXE
529,WEAPON,AXE,EAXE,ENTROPIC_BLADE
530,WEAPON,AXE,JUDGMENT,FINAL_JUDGMENT
531,WEAPON,AXE,HATEGIFT,HATRED_S_GIFT
532,WEAPON,AXE,GRINDER,HEARTGRINDER
533,WEAPON,AXE,HAX,HOLLOW_AXE
534,WEAPON,CROSSBOW,NORDXBOW,NORDOM_S_CROSSBOWS
535,WEAPON,DAGGER,ADDAGGER,ADAHN_S_DAGGER
536,WEAPON,DAGGER,BACKBTR,BACKBITER
537,WEAPON,DAGGER,BLADEIM,BLADE_OF_THE_IMMORTAL
538,WEAPON,DAGGER,DAG1,BONE_DAGGER
539,WEAPON,DAGGER,FEATHER,CHAOS_FEATHER
540,WEAPON,DAGGER,CFDAGGER,DAGGER_OF_CELESTIAL_FIRE
541,WEAPON,DAGGER,ENLIGHT,ENLIGHTENMENT
542,WEAPON,DAGGER,SUPWEP,ENTROPIC_BLADE
543,WEAPON,DAGGER,EDAG,ENTROPIC_BLADE_1
544,WEAPON,DAGGER,FDAG,FIEND_S_BLOOD_DAGGER
545,WEAPON,DAGGER,GSDAGGER,GREEN_STEEL_DAGGER
546,WEAPON,DAGGER,GSKNIFE,GREEN_STEEL_KNIFE
547,WEAPON,DAGGER,QSTLO,HIGH_QUALITY_STILETTO
548,WEAPON,DAGGER,BDIKNIFE,ICE_KNIFE
549,WEAPON,DAGGER,SPIKE,IRON_SPIKE
550,WEAPON,DAGGER,JKNIFE,JAGGED_KNIFE
551,WEAPON,DAGGER,KKNIFE,KAARLAC_S_KNIFE
552,WEAPON,DAGGER,KNIFE,KNIFE
553,WEAPON,DAGGER,RESORT,LAST_RESORT
554,WEAPON,DAGGER,SPLINTER,MAD_SPLINTER
555,WEAPON,DAGGER,DAG2,NOTCHED_DAGGER
556,WEAPON,DAGGER,INVDAGW2,NO_NAME
557,WEAPON,DAGGER,INVDAGW1,NO_NAME_1
558,WEAPON,DAGGER,INVDAGT6,NO_NAME_2
559,WEAPON,DAGGER,INVDAGT4,NO_NAME_3
560,WEAPON,DAGGER,INVDAGT3,NO_NAME_4
561,WEAPON,DAGGER,INVDAGT2,NO_NAME_5
562,WEAPON,DAGGER,INVDAGT1,NO_NAME_6
563,WEAPON,DAGGER,INVDAGM4,NO_NAME_7
564,WEAPON,DAGGER,INVDAGM3,NO_NAME_8
565,WEAPON,DAGGER,INVDAGM2,NO_NAME_9
566,WEAPON,DAGGER,INVDAGM1,NO_NAME_10
567,WEAPON,DAGGER,IDAG4D10,NO_NAME_11
568,WEAPON,DAGGER,IDAG3D8,NO_NAME_12
569,WEAPON,DAGGER,IDAG3D6,NO_NAME_13
570,WEAPON,DAGGER,IDAG2D8,NO_NAME_14
571,WEAPON,DAGGER,IDAG2D10,NO_NAME_15
572,WEAPON,DAGGER,IDAG1D8,NO_NAME_16
573,WEAPON,DAGGER,IDAG1D7,NO_NAME_17
574,WEAPON,DAGGER,IDAG1D6,NO_NAME_18
575,WEAPON,DAGGER,IDAG1D4,NO_NAME_19
576,WEAPON,DAGGER,IDAG1D12,NO_NAME_20
577,WEAPON,DAGGER,IDAG1D10,NO_NAME_21
578,WEAPON,DAGGER,DAG3,PHANTOM_DAGGER
579,WEAPON,DAGGER,PSTLO,POOR_QUALITY_STILETTO
580,WEAPON,DAGGER,PDAG,PORPHATYS_DAGGER
581,WEAPON,DAGGER,FINGNAIL,RAVEL_S_FINGERNAIL
582,WEAPON,DAGGER,RAVEL1,RAVEL_S_INVISIBLE_WEAPON
583,WEAPON,DAGGER,RBLADE,RUNEBLADE
584,WEAPON,DAGGER,RUSTDAG,RUSTY_DAGGER
585,WEAPON,DAGGER,SCALPEL,SCALPEL
586,WEAPON,DAGGER,FORK,SILVER_FORK
587,WEAPON,DAGGER,PIN,SILVER_HAIRPIN
588,WEAPON,DAGGER,NESFORK,SMALL_STEEL_FORK
589,WEAPON,DAGGER,STEAKKNF,STEAK_KNIFE
590,WEAPON,DAGGER,STILETTO,STILETTO
591,WEAPON,DAGGER,SWORDOW,SWORD_OF_WH_YNN
592,WEAPON,DAGGER,UHRKNF,UHIR_S_KNIFE
593,WEAPON,DAGGER,WIDMKR,WIDOWMAKER
594,WEAPON,GREATSWORD,GSKELSW,GIANT_SKELETON_S_BLADE
595,WEAPON,HAMMER,BRIMHAM,BRIMSTONE_HAMMER
596,WEAPON,HAMMER,SLEDGEMG,ENCHANTED_HAMMER
597,WEAPON,HAMMER,EHAM,ENTROPIC_BLADE
598,WEAPON,HAMMER,FOOLSMTR,FOOLSMITER
599,WEAPON,HAMMER,HAMMER,HAMMER
600,WEAPON,HAMMER,CFHAMMER,HAMMER_OF_CELESTIAL_FIRE
601,WEAPON,HAMMER,SLEDGECM,HAMMER_OF_COMMINUTION
602,WEAPON,HAMMER,HAMQUAL,HAMMER_OF_QUALITY
603,WEAPON,HAMMER,QSLEDGE,HIGH_QUALITY_SLEDGEHAMMER
604,WEAPON,HAMMER,MAUL,MAUL
605,WEAPON,HAMMER,PSLEDGE,POOR_QUALITY_SLEDGEHAMMER
606,WEAPON,HAMMER,REASON,REASON
607,WEAPON,HAMMER,HAMSLVR,SILVER_HEADED_HAMMER
608,WEAPON,HAMMER,SLEDGE,SLEDGEHAMMER
609,WEAPON,HAMMER,WARHAM,WAR_HAMMER
610,WEAPON,MACE,BMACE,BAATEZU_MACE
611,WEAPON,MACE,AMACE,BLIND_TERROR
612,WEAPON,MACE,CFCLUB,CLUB_OF_CELESTIAL_FIRE
613,WEAPON,MACE,NETTLES,CLUB_OF_NETTLES
614,WEAPON,MACE,SCLUB,CLUB_OF_PIERCING
615,WEAPON,MACE,LIMBCLUB,CORPSE_LIMB_CLUB
616,WEAPON,MACE,DDMACE,DEATH_OF_DESIRE
617,WEAPON,MACE,DEVILDUE,DEVIL_S_DUE
618,WEAPON,MACE,EMACE,ENTROPIC_BLADE
619,WEAPON,MACE,WHETSTON,FIEND_FEMUR
620,WEAPON,MACE,FEMUR,FIEND_FEMUR_1
621,WEAPON,MACE,HEAVEN,HEAVEN_AND_EARTH
622,WEAPON,MACE,PRYBAR,IRON_PRYBAR
623,WEAPON,MACE,LIMB985,LEFT_ARM_985
624,WEAPON,MACE,LEGCLUB,LEG_BONE_CLUB
625,WEAPON,MACE,MACE,MACE
626,WEAPON,MACE,INVMACW2,NO_NAME
627,WEAPON,MACE,INVMACW1,NO_NAME_1
628,WEAPON,MACE,INVMACT6,NO_NAME_2
629,WEAPON,MACE,INVMACT5,NO_NAME_3
630,WEAPON,MACE,INVMACT4,NO_NAME_4
631,WEAPON,MACE,INVMACT3,NO_NAME_5
632,WEAPON,MACE,INVMACT2,NO_NAME_6
633,WEAPON,MACE,INVMACT1,NO_NAME_7
634,WEAPON,MACE,INVMACM4,NO_NAME_8
635,WEAPON,MACE,INVMACM3,NO_NAME_9
636,WEAPON,MACE,INVMACM2,NO_NAME_10
637,WEAPON,MACE,INVMACM1,NO_NAME_11
638,WEAPON,MACE,INVDAGT5,NO_NAME_12
639,WEAPON,MACE,IMAC4D10,NO_NAME_13
640,WEAPON,MACE,IMAC3D8,NO_NAME_14
641,WEAPON,MACE,IMAC3D6,NO_NAME_15
642,WEAPON,MACE,IMAC3D10,NO_NAME_16
643,WEAPON,MACE,IMAC2D8,NO_NAME_17
644,WEAPON,MACE,IMAC2D10,NO_NAME_18
645,WEAPON,MACE,IMAC1D8,NO_NAME_19
646,WEAPON,MACE,IMAC1D7,NO_NAME_20
647,WEAPON,MACE,IMAC1D6,NO_NAME_21
648,WEAPON,MACE,IMAC1D4,NO_NAME_22
649,WEAPON,MACE,IMAC1D12,NO_NAME_23
650,WEAPON,MACE,IMAC1D10,NO_NAME_24
651,WEAPON,MACE,IDAG3D10,NO_NAME_25
652,WEAPON,MACE,CRUTCH,PHAROD_S_CRUTCH
653,WEAPON,MACE,PMACE,POOR_QUALITY_MACE
654,WEAPON,MACE,OLDARM1,SEVERED_ARM_YOURS
655,WEAPON,MACE,JUSTFIER,THE_JUSTIFIER
656,WEAPON,MACE,CLUB2,VROCK_CLUB
657,WEAPON,MACE,CLUB,WOODEN_CLUB
658,WEAPON,MELEE,ANNAHDAG,ANNAH_S_PUNCH_DAGGERS
659,WEAPON,MELEE,IRON3,ASSASSIN_S_KNUCKLES
660,WEAPON,MELEE,EPUNCH,ENCHANTED_PUNCH_DAGGERS
661,WEAPON,MELEE,EFIST,ENTROPIC_BLADE
662,WEAPON,MELEE,GKISS,FALL_FROM_GRACE_S_KISS
663,WEAPON,MELEE,GTOUCH,FALL_FROM_GRACE_S_TOUCH
664,WEAPON,MELEE,FIST,FIST
665,WEAPON,MELEE,FISTIRON,FIST_IRONS
666,WEAPON,MELEE,CFFIST,GAUNTLETS_OF_CELESTIAL_FIRE
667,WEAPON,MELEE,RENDING,GAUNTLETS_OF_RENDING
668,WEAPON,MELEE,TEETH,GAUNTLETS_OF_TEETH
669,WEAPON,MELEE,IGNUSFI,IGNUS_FIREBALL
670,WEAPON,MELEE,KNUCKLES,IRON_KNUCKLES
671,WEAPON,MELEE,MPUNCH,MAGIC_PUNCH_DAGGERS
672,WEAPON,MELEE,SAVANT,MARK_OF_THE_SAVANT
673,WEAPON,MELEE,POLEARM,POLE_ARM
674,WEAPON,MELEE,PUNCHDAG,PUNCH_DAGGERS
675,WEAPON,MELEE,MOOPUNCH,PUNCH_DAGGERS_OF_MOORIN
676,WEAPON,MELEE,SPUNCH,PUNCH_DAGGERS_OF_SHAR
677,WEAPON,MELEE,TPUNCH,PUNCH_DAGGERS_OF_TRUE_DEATH
678,WEAPON,MELEE,ZPUNCH,PUNCH_DAGGERS_OF_ZAR_ANUN
679,WEAPON,MELEE,SHADOW1,SHADOW_1_ATTACK
680,WEAPON,MELEE,SHADOW2,SHADOW_2_ATTACK
681,WEAPON,MELEE,SHADOW3,SHADOW_3_ATTACK
682,WEAPON,MELEE,SHARD,SHARDS_OF_FATE
683,WEAPON,MELEE,IRON2,SIPHON_KNUCKLES
684,WEAPON,MELEE,SMALLSWD,SMALL_SWORD
685,WEAPON,MELEE,SPKGAUNT,SPIKED_GAUNTLETS
686,WEAPON,MELEE,OGRGAUNT,SPIKED_GAUNTLETS_OF_OGRE_POWER
687,WEAPON,MELEE,IRON1,SPIKED_KNUCKLES
688,WEAPON,MELEE,UMEI,UMEI_KAIHEN
689,WEAPON,MELEE,ZFIST,ZOMBIE_FIST_LUNGE
690,WEAPON,MELEE,ZFISTW,ZOMBIE_FIST_WEAK_LUNGE
691,WEAPON,SHORTSWORD,CELESTIA,CELESTIAL_FIRE
692,WEAPON,SHORTSWORD,CELESTI3,CELESTIAL_FIRE_1
693,WEAPON,SHORTSWORD,NKARACH3,DAK_KON_S_CHAINED_BLADE
694,WEAPON,SHORTSWORD,NKARACH2,DAK_KON_S_CHAINED_BLADE_1
695,WEAPON,SHORTSWORD,KARACH2,DAK_KON_S_CHAINED_BLADE_2
696,WEAPON,SHORTSWORD,NKARACH,DAK_KON_S_ZERTH_BLADE
697,WEAPON,SHORTSWORD,KARACH,DAK_KON_S_ZERTH_BLADE_1
698,WEAPON,SHORTSWORD,BKARACH3,DAK_KON_S_ZERTH_BLADE_KINSTEALER
699,WEAPON,SHORTSWORD,BKARACH2,DAK_KON_S_ZERTH_BLADE_KINSTEALER_1
700,WEAPON,SHORTSWORD,BKARACH,DAK_KON_S_ZERTH_BLADE_KINSTEALER_2
701,WEAPON,SHORTSWORD,GKARACH3,DAK_KON_S_ZERTH_BLADE_STREAMING_BLADE
702,WEAPON,SHORTSWORD,GKARACH2,DAK_KON_S_ZERTH_BLADE_STREAMING_BLADE_1
703,WEAPON,SHORTSWORD,GKARACH,DAK_KON_S_ZERTH_BLADE_STREAMING_BLADE_2
704,WEAPON,SHORTSWORD,ISWD4D10,NO_NAME
705,WEAPON,SHORTSWORD,ISWD3D8,NO_NAME_1
706,WEAPON,SHORTSWORD,ISWD3D6,NO_NAME_2
707,WEAPON,SHORTSWORD,ISWD3D10,NO_NAME_3
708,WEAPON,SHORTSWORD,ISWD2D8,NO_NAME_4
709,WEAPON,SHORTSWORD,ISWD2D10,NO_NAME_5
710,WEAPON,SHORTSWORD,ISWD1D8,NO_NAME_6
711,WEAPON,SHORTSWORD,ISWD1D7,NO_NAME_7
712,WEAPON,SHORTSWORD,ISWD1D6,NO_NAME_8
713,WEAPON,SHORTSWORD,ISWD1D4,NO_NAME_9
714,WEAPON,SHORTSWORD,ISWD1D12,NO_NAME_10
715,WEAPON,SHORTSWORD,ISWD1D10,NO_NAME_11
716,WEAPON,SHORTSWORD,INVSWDW2,NO_NAME_12
717,WEAPON,SHORTSWORD,INVSWDW1,NO_NAME_13
718,WEAPON,SHORTSWORD,INVSWDT6,NO_NAME_14
719,WEAPON,SHORTSWORD,INVSWDT5,NO_NAME_15
720,WEAPON,SHORTSWORD,INVSWDT4,NO_NAME_16
721,WEAPON,SHORTSWORD,INVSWDT3,NO_NAME_17
722,WEAPON,SHORTSWORD,INVSWDT2,NO_NAME_18
723,WEAPON,SHORTSWORD,INVSWDT1,NO_NAME_19
724,WEAPON,SHORTSWORD,INVSWDM4,NO_NAME_20
725,WEAPON,SHORTSWORD,INVSWDM3,NO_NAME_21
726,WEAPON,SHORTSWORD,INVSWDM2,NO_NAME_22
727,WEAPON,SHORTSWORD,INVSWDM1,NO_NAME_23
728,WEAPON,WAND,BBWAND,BLACK_BARBED_BRANCH_WAND
729,WEAPON,WAND,SHAMAN,SHAMANIC_ROD
